Unnamed: 0,problem_title,python_solutions,difficulty,num_of_lines,code_length,comments,cyclomatic_complexity,indents,loop_count,line_length,identifiers,readability
770.0,longest chunked palindrome decomposition,"class Solution:
    def longestDecomposition(self, text: str) -> int:
        import re
        groups = 0
        while True:
            match = re.fullmatch(r'(\w+?).*\1', text)
            if match:
                groups += 2
                subend = match.end(1)
                text = text[subend:-subend]
            else:
                return groups + 1 if text else groups",Hard,11,384,0.0,2,3.0,3.0,34.90909090909091,15.0,5.058181818181819
771.0,day of the year,"class Solution:
    
    di = {1:0, 2:31, 3:59, 4:90, 5:120, 6:151, 7:181, 8:212, 9:243, 10:273, 11:304, 12:334}
    
    def dayOfYear(self, date: str) -> int:
        y, m, d = [int(i) for i in date.split(""-"")]
        a = self.di[m] + int(d) 
        if (m > 2) and ((not y % 4) and (y % 100 or not y % 400)): a += 1
        return a",Easy,8,336,0.0,1,2.0,2.0,42.0,36.0,2.4400000000000004
772.0,number of dice rolls with target sum,"class Solution:
    def numRollsToTarget(self, n: int, k: int, target: int) -> int:
        if n == 1:
            if target > k: return 0
            else: return 1
        memo = [0 for t in range(target+1)]
        # Note that we do not use memo[0]
        for i in range(1, target+1):
            if i <= k:
                memo[i] = 1
            else:
                break
                
        for _ in range(1, n):
            tmp = [i for i in memo]
            for t in range(1, target+1):
                memo[t] = 0
                for dice in range(1, k+1):
                    if t - dice > 0:
                        memo[t] += tmp[t-dice]
                memo[t] = int(memo[t] % (1e9+7))
        return int(memo[-1] % (1e9+7))",Medium,21,746,1.0,5,4.0,10.0,35.523809523809526,36.0,2.702857142857143
773.0,swap for longest repeated character substring,"class Solution:
    def maxRepOpt1(self, text: str) -> int:
        inuse = collections.defaultdict(int)  # chars used in the repeated substring
        left = collections.defaultdict(int)  # not used chars
        MOVE_TO_THE_NEXT_CHAR = 1
        REPLACE = 0
        LEAVE_AS_IT_IS = -1
        res, i, n = 1, 0, 0

        # initially no chars are used yet
        for ch in text:
            left[ch] += 1
        
        for j, ch in enumerate(text):
            inuse[ch] += 1  # since we use this char
            left[ch] -= 1  # subtract its count from left dict
            n = max(inuse[ch], n)
        
            # this defines action we are going to take
            action = j - i - n
        
            char_exists = False
            if action >= MOVE_TO_THE_NEXT_CHAR:
                inuse[text[i]] -= 1
                left[text[i]] += 1  # add it to the left dict back, since it is no longer in use
                i += 1

            # we can replace only if we have unused char in the left dict    
            elif action == REPLACE:
                char_exists = left[ch] > 0 
                
            elif action == LEAVE_AS_IT_IS:
                char_exists = True
        
            if char_exists and j - i >= res:
                res = j - i + 1
        
        return res",Medium,37,1314,8.0,6,3.0,7.0,35.51351351351352,47.0,1.883783783783784
774.0,find words that can be formed by characters,"class Solution:
    def countCharacters(self, words: List[str], chars: str) -> int:
        
        #vars to hold values
        wordlen = 0
        runningsum = 0
        charedits = chars

        #evaluate words individually
        for word in words:
            wordlen = 0
            charedits = chars

            #Evaluate letters in words
            for letter in word:

                #check the letter in the updating list
                if letter in charedits:
                    wordlen +=1
                    charedits = charedits.replace(letter,' ',1)

            #check word char match
            if len(word) == wordlen:
                runningsum += len(word)

        return(runningsum)",Easy,25,714,5.0,4,3.0,4.0,28.56,24.0,4.8096000000000005
775.0,maximum level sum of a binary tree,"class Solution:
    def maxLevelSum(self, root: TreeNode) -> int:
        from collections import deque
        if not root: return []
        queue, res = deque([root]), []
        
        while queue:
            cur_level, size = [], len(queue)
            for i in range(size):
                node = queue.popleft()
                if node.left:
                    queue.append(node.left)
                if node.right:
                    queue.append(node.right)
                cur_level.append(node.val)
            res.append(cur_level)
        res = [sum(i) for i in res]
        return res.index(max(res))+1",Medium,17,621,0.0,4,3.0,6.0,36.52941176470589,18.0,4.49235294117647
776.0,as far from land as possible,"class Solution:
    def maxDistance(self, grid: List[List[int]]) -> int:
        rows = len(grid)
        cols = len(grid[0])
        
        q = collections.deque()
        zeros = 0
        # Get our number of zeros and our 1 starting locations.
        for row in range(rows):
            for col in range(cols):
                if grid[row][col] == 0:
                    zeros += 1
                if grid[row][col] == 1:
                    q.append((row, col, 0))
        # Two edge cases where we will want to return -1.
        if not q or not zeros:
            return -1
        # Our manhattan distance based movements (d, u, r, l)
        directions = [(1, 0), (-1, 0), (0, 1), (0, -1)]
		# Keep record of the largest encountered distance.
        dist = 0
		# while there are 0's left to move to.
        while zeros and q:
            r, c, d = q.popleft()
			# Try to move in all of our possible directions.
            for y, x in directions:
                nr = y + r
                nc = x + c
				# Make sure the new location is in the grid and is a 0.
                if 0 <= nr < rows and 0 <= nc < cols and grid[nr][nc] == 0:
				    # record the new disr, mark the location as visited and put back into the queue.
                    dist = max(d + 1, dist)
                    zeros -= 1
                    grid[nr][nc] = '#'
                    q.append((nr, nc, d + 1))
                    
        return dist",Medium,36,1440,9.0,6,3.0,9.0,40.0,60.0,0.2200000000000006
777.0,last substring in lexicographical order,"class Solution:
    def lastSubstring(self, s: str) -> str:
        max_substring = """"
        max_char = """"
        for i in range(len(s)):
            if s[i] >= max_char:
                max_char = s[i]
                max_substring = max(max_substring, s[i : ])
        return max_substring",Hard,8,294,0.0,2,3.0,2.0,36.75,15.0,4.892500000000001
778.0,invalid transactions,"class Solution:
    def invalidTransactions(self, ts: List[str]) -> List[str]:
        nts = [t.split(',') for t in ts]
        nts = sorted([[a, int(b), int(c), d] for a, b, c, d in nts])
        res = set()
        for a in nts:
            if a[2] > 1000: res.add(','.join(map(str,a)))
        for i in range(len(nts)):
            for j in range(i + 1, len(nts)):
                a, b = nts[i], nts[j]
                if a[0] != b[0] or abs(a[1] - b[1]) > 60: break
                if a[3] != b[3]: 
                    res.add(','.join(map(str,a)))
                    res.add(','.join(map(str,b)))
        return list(res)",Medium,14,628,0.0,5,3.0,8.0,44.85714285714285,35.0,1.982857142857144
779.0,compare strings by frequency of the smallest character,"class Solution:
    def numreturn(self , inputlist):
        a = sorted(inputlist)
        res = sum([1 for i in a if i==a[0]])
        return res
    def numSmallerByFrequency(self, queries: List[str], words: List[str]) -> List[int]:
        q = [self.numreturn(iq) for iq in queries]
        w = [self.numreturn(iw) for iw in words]
        res = []
        for i in range(len(q)):
            temp = sum([1 for one in w if one>q[i]])
            res.append(temp)
        return res",Medium,12,484,0.0,-3,2.0,7.0,40.333333333333336,20.0,4.43
780.0,remove zero sum consecutive nodes from linked list,"class Solution:
    def removeZeroSumSublists(self, H: ListNode) -> ListNode:
        A, b = ListNode(0), 1; A.next = H
        while b:
            s, b, D, C = 0, 0, {0:A}, A.next
            while C != None:
                s += C.val
                if s in D:
                    D[s].next, b = C.next, 1
                    break
                else: D[s], C = C, C.next
        return A.next
		
		
- Junaid Mansuri
- Chicago, IL",Medium,15,436,0.0,2,3.0,3.0,29.066666666666663,30.0,4.0840000000000005
781.0,prime arrangements,"class Solution:
    def numPrimeArrangements(self, n: int) -> int:
        
        def simplesieve(n):
            prime=[]
            mark=[True]*(n+1)
            p=2
            while (p**2 <=n):
                if mark[p]:
                    for i in range(p*p,n+1,p):
                        mark[i]=False
                p+=1
            for i in range(2,n+1):
                if mark[i]:
                    prime.append(i)
            return prime
        
        def segementedsieve(n):
            result=[]
            limit=math.floor(math.sqrt(n))+1
            primes=simplesieve(limit)
            result.extend(primes)
            low=limit
            high=low+limit
            while low<=n:
                if high>=n:
                    high=n
                mark=[True]*(limit+1)
                
                for i in primes:
                    lowlimit=int(math.floor(low/i)*i)
                    if lowlimit<low:
                        lowlimit+=i
                    for j in range(lowlimit,high+1,i):
                        mark[j-low]=False
                for i in range(low,high):
                    if mark[i-low]:
                        result.append(i)
                
                low+=limit
                high+=limit
                
            return result
        
        #print(segementedsieve(n+1))
        number_of_primes_less_than_n=len(segementedsieve(n+1))
        non_prime_number_count=n-number_of_primes_less_than_n
        prime_permutations=math.factorial(number_of_primes_less_than_n)
        non_prime_permutations=math.factorial(non_prime_number_count)
        return (prime_permutations*non_prime_permutations)%(10**9+7)",Easy,49,1696,1.0,10,4.0,12.0,34.61224489795919,53.0,0.784897959183672
782.0,can make palindrome from substring,"class Solution:
    def canMakePaliQueries(self, s: str, queries: List[List[int]]) -> List[bool]:
        runningCount = [[0]*26]
        countSnapshot = [0]*26
        a = ord(""a"")
        for c in s:
            countSnapshot[ord(c)-a] += 1
            runningCount.append([*countSnapshot]) # the * is necessary to deep copy the list
        
        for left,right,k in queries:
            if k>=13:
                yield True
                continue
            odds = 0
            for i in range(26):
                odds += (runningCount[right+1][i] - runningCount[left][i])%2
            yield k>=odds//2",Medium,16,614,1.0,4,3.0,4.0,38.375,23.0,3.86625
783.0,number of valid words for each puzzle,"class Solution:
    def findNumOfValidWords(self, words: List[str], puzzles: List[str]) -> List[int]:
        freq = defaultdict(int)
        for word in words: 
            mask = 0
            for c in word: mask |= 1 << (ord(c) - 97)
            freq[mask] += 1
            
        ans = []
        for puzzle in puzzles: 
            mask = val = 0 
            for c in puzzle: mask |= 1 << (ord(c) - 97)
            mask0 = mask # loop through sub-masks
            while mask: 
                if mask &amp; (1 << ord(puzzle[0])-97): val += freq[mask]
                mask = mask0 &amp; (mask - 1)
            ans.append(val)
        return ans",Hard,17,652,1.0,6,3.0,6.0,38.35294117647059,30.0,3.048235294117648
784.0,distance between bus stops,"class Solution:
    def distanceBetweenBusStops(self, D: List[int], s: int, d: int) -> int:
    	return min(sum(D[min(s,d):max(s,d)]), sum(D)-sum(D[min(s,d):max(s,d)]))
		
		
- Junaid Mansuri
(LeetCode ID)@hotmail.com",Easy,6,217,0.0,0,1.0,0.0,36.16666666666666,16.0,5.085000000000001
785.0,day of the week,"class Solution:
    def dayOfTheWeek(self, day: int, month: int, year: int) -> str:
        months = [0, 31, 28, 31, 30, 31, 30, 31, 31, 30, 31, 30, 31]
        # The first day of 1971 was Thursday
        week_day = [ ""Thursday"", ""Friday"", ""Saturday"",""Sunday"", ""Monday"", ""Tuesday"", ""Wednesday""]
        no_of_days = 0
        for i in range(1971, year):
            if (i % 400 == 0) or (i % 4 == 0 and i % 100 != 0):
                no_of_days += 366
            else:
                no_of_days += 365

        # If current year is leap year and month is more than February then extra 1 day needs to be added
        if ((year % 400 == 0) or (year % 4 == 0 and year % 100 != 0)):
            if (month > 2):
                no_of_days += 1

        for i in range(1, month):
            no_of_days += months[i]

        no_of_days += day

        return (week_day[(no_of_days % 7)])",Easy,22,885,2.0,5,3.0,6.0,40.22727272727273,58.0,0.1795454545454529
786.0,maximum subarray sum with one deletion,"class Solution:
    def maximumSum(self, arr: List[int]) -> int:
	    # noDeletions, oneDeletion, max
        nodel = onedel = mx = arr[0]
        
        for i in range(1, len(arr)):
            nodel2 = nodel
            nodel = max(arr[i], arr[i] + nodel)
            onedel = max(arr[i], arr[i] + onedel, max(0, arr[i]) + nodel2)
            mx = max(mx, nodel, onedel)
            
        return mx",Medium,11,405,1.0,1,3.0,1.0,36.81818181818182,22.0,4.286363636363637
787.0,make array strictly increasing,"class Solution:
    def makeArrayIncreasing(self, arr1: List[int], arr2: List[int]) -> int:
        n1 , n2, dp = len(arr1) , len(arr2) , {}
        arr2.sort()
        
        def solve(i , j , prev):
            
            if i == n1:return 0
            
            if (i,j,prev) in dp: return dp[(i,j,prev)]
            
            k = bisect.bisect_right(arr2[j:],prev) + j
        
            ans = float('inf') if k == n2 else solve(i+1,k+1,arr2[k]) + 1
            
            if arr1[i] > prev:ans = min(ans,solve(i+1 , j ,arr1[i]))
            
            dp[(i,j,prev)] = ans
            
            return ans
        
        
        ans = solve(0,0,-float('inf'))
        
        return ans if ans != float('inf') else -1",Hard,24,746,0.0,0,3.0,5.0,31.08333333333333,46.0,2.4224999999999994
788.0,maximum number of balloons,"class Solution:
    def maxNumberOfBalloons(self, t: str) -> int:
        	return (lambda x: min(x[i]//(1 + (i in 'lo')) for i in 'balon'))(collections.Counter(t))
			
- Junaid Mansuri
(LeetCode ID)@hotmail.com",Easy,5,210,0.0,0,1.0,1.0,42.0,6.0,5.5600000000000005
789.0,reverse substrings between each pair of parentheses,"class Solution:
    def reverseParentheses(self, s: str) -> str:
        stack = []
        i = 0
        while i < len(s):
            while i < len(s) and s[i] != "")"":
                stack.append(s[i])
                i += 1
            temp = """"
            if i < len(s) and s[i] == "")"":
                while stack[-1] != ""("":
                    temp += stack.pop()
                i += 1
                stack.pop()
            if temp != """":
                for letter in temp:
                    stack.append(letter)
        return """".join(stack)",Medium,17,557,0.0,6,4.0,6.0,32.76470588235294,26.0,3.8511764705882334
790.0,k concatenation maximum sum,"class Solution:
    def kConcatenationMaxSum(self, a: List[int], k: int) -> int:
    	L, M, j, m = len(a), 10**9 + 7, 0, 0
    	if min(a) >= 0: return sum(a)*k % M
    	if max(a) <= 0: return 0
    	while j < 2*L:
    		n, i = 0, j
    		for j in range(i,2*L):
    			n, j = n + a[j%L], j + 1
    			if n < 0: break
    			if n > m: m = n
    	return max(m,sum(a)*(k-2)+m) % M
		
		
- Junaid Mansuri
(LeetCode ID)@hotmail.com",Medium,15,425,0.0,3,1.0,6.0,28.33333333333333,36.0,3.61
791.0,critical connections in a network,"class Solution:
    def criticalConnections(self, n: int, connections: List[List[int]]) -> List[List[int]]:
        graph = [[] for _ in range(n)]
        group = [None] * n

        for n1, n2 in connections:
            graph[n1].append(n2)
            graph[n2].append(n1)

        def dfs(node, parent):
            group[node] = node
            for neighbor in graph[node]:
                if neighbor == parent:
                    continue
                elif group[neighbor] is None:
                    dfs(neighbor, node)
                    if group[neighbor] != neighbor:
                        group[node] = group[neighbor]
                else:
                    if group[neighbor] < group[node]:
                        group[group[node]] = group[neighbor]
                    else:
                        group[group[neighbor]] = group[node]

        def get_root_parent(node):
            if group[node] == node:
                return node
            group[node] = get_root_parent(group[node])
            return group[node]

        dfs(0, 0)

        for i in range(n):
            group[i] = get_root_parent(i)

        return [conn for conn in connections if group[conn[0]] != group[conn[1]]]",Hard,35,1221,0.0,5,3.0,11.0,34.885714285714286,40.0,2.380285714285715
792.0,minimum absolute difference,"class Solution:
    def minimumAbsDifference(self, arr: List[int]) -> List[List[int]]:
        
        arr.sort()
        temp = arr[1] - arr[0]
        for i in range(len(arr) - 1):
            temp = min(temp ,arr[i+1] - arr[i] )
        
        res = [[arr[i] , arr[i+1]] for i in range(len(arr)-1) if arr[i+1] - arr[i] == temp]

        return res",Easy,10,353,0.0,1,2.0,4.0,35.3,14.0,5.243
793.0,ugly number iii,"class Solution:
    def nthUglyNumber(self, n: int, a: int, b: int, c: int) -> int:
        [a,b,c] = sorted([a,b,c])
        if a == 1: return n
        def lcm(x,y): return x*y//math.gcd(x,y)
        AB, BC, AC, ABC, r, s = lcm(a,b), lcm(b,c), lcm(a,c), lcm(lcm(a,b),c), n*a//3, n*a+1
        def unc(x): return x//a + x//b + x//c - x//AB - x//BC - x//AC + x//ABC
        while unc(s-1) - n > 0:
            m = (r+s)//2
            if unc(m) - n > 0: s = m
            else: r = m
        return max(i*((s-1)//i) for i in [a,b,c])
				
				
- Junaid Mansuri
(LeetCode ID)@hotmail.com",Medium,15,586,0.0,0,2.0,4.0,39.06666666666667,50.0,1.3640000000000008
794.0,smallest string with swaps,"class Solution:
    def smallestStringWithSwaps(self, s: str, pairs: List[List[int]]) -> str:
        class UF:
            def __init__(self, n): self.p = list(range(n))
            def union(self, x, y): self.p[self.find(x)] = self.find(y)
            def find(self, x):
                if x != self.p[x]: self.p[x] = self.find(self.p[x])
                return self.p[x]
        uf, res, m = UF(len(s)), [], defaultdict(list)
        for x,y in pairs: 
            uf.union(x,y)
        for i in range(len(s)): 
            m[uf.find(i)].append(s[i])
        for comp_id in m.keys(): 
            m[comp_id].sort(reverse=True)
        for i in range(len(s)): 
            res.append(m[uf.find(i)].pop())
        return ''.join(res)",Medium,17,734,0.0,4,3.0,5.0,43.1764705882353,32.0,2.494117647058824
795.0,sort items by groups respecting dependencies,"class Solution:
    def sortItems(self, n: int, m: int, group: List[int], beforeItems: List[List[int]]) -> List[int]:
        for i in range(n): 
            if group[i] == -1: group[i] = i + m # re-group 
        
        graph0 = {} # digraph of groups 
        indeg0 = [0]*(m+n) # indegree of groups 
        
        graph1 = {} # digrpah of items 
        indeg1 = [0]*n # indegree of items
        
        for i, x in enumerate(beforeItems): 
            for xx in x: 
                if group[xx] != group[i]: 
                    graph0.setdefault(group[xx], []).append(group[i])
                    indeg0[group[i]] += 1
                graph1.setdefault(xx, []).append(i)
                indeg1[i] += 1
        
        def fn(graph, indeg): 
            """"""Return topological sort of graph using Kahn's algo.""""""
            ans = []
            stack = [k for k in range(len(indeg)) if indeg[k] == 0]
            while stack: 
                n = stack.pop()
                ans.append(n)
                for nn in graph.get(n, []):
                    indeg[nn] -= 1
                    if indeg[nn] == 0: stack.append(nn)
            return ans 
        
        tp0 = fn(graph0, indeg0) 
        if len(tp0) != len(indeg0): return [] 
        
        tp1 = fn(graph1, indeg1)
        if len(tp1) != len(indeg1): return []
        
        mp0 = {x: i for i, x in enumerate(tp0)}
        mp1 = {x: i for i, x in enumerate(tp1)}
        
        return sorted(range(n), key=lambda x: (mp0[group[x]], mp1[x]))",Hard,40,1523,5.0,6,3.0,16.0,38.075,64.0,-0.1667500000000004
796.0,unique number of occurrences,"class Solution:
    def uniqueOccurrences(self, arr: List[int]) -> bool:
        freq = {}
        for x in arr: 
            freq[x] = 1 + freq.get(x, 0)
        return len(freq) == len(set(freq.values()))",Easy,5,206,0.0,1,2.0,1.0,41.2,12.0,4.912
797.0,get equal substrings within budget,"class Solution:
    def equalSubstring(self, s: str, t: str, maxCost: int) -> int:
        
        window = collections.deque([])
        best = 0
        i = 0
        
        while i < len(s):
            
            cost = abs(ord(s[i]) - ord(t[i]))
            
            if maxCost - cost >= 0:
                window.append(cost)
                maxCost -= cost
                best = max(best, len(window))
                i += 1
                continue
            
            if len(window) > 0:
                maxCost += window.popleft()
                continue
                
            i += 1
                
        return best",Medium,24,653,0.0,1,3.0,3.0,27.20833333333333,26.0,4.711250000000001
798.0,remove all adjacent duplicates in string ii,"class Solution:
    def removeDuplicates(self, s: str, k: int) -> str:
        stack = []
        for c in s: 
            if stack and stack[-1][0] == c: 
                stack[-1][1] += 1
            else: stack.append([c, 1])
            if stack[-1][1] == k: stack.pop()
        return """".join(x*c for x, c in stack)",Medium,8,320,0.0,3,3.0,4.0,40.0,21.0,3.940000000000001
799.0,minimum moves to reach target with rotations,"class Solution:
    def minimumMoves(self, grid: List[List[int]]) -> int:
        n = len(grid)
        
        def findNeighbors(head, state):
            actual = []
            x, y = head
            if state == 'H':
                # go right when horizontal
                if y + 1 <= n - 1 and grid[x][y + 1] == 0:
                    actual.append((x, y + 1, 'H'))
                    
                # go down when horizontal
                if x + 1 <= n - 1 and grid[x + 1][y] == 0 and grid[x + 1][y - 1] == 0:
                    actual.append((x + 1, y, 'H'))
                    
                    # can rotate clkwise here
                    actual.append((x + 1, y - 1, 'V'))
                    
            else:
                # go down when vertical
                if x + 1 <= n - 1 and grid[x + 1][y] == 0:
                    actual.append((x + 1, y, 'V'))
                    
                # go right when vertical
                if y + 1 <= n - 1 and grid[x][y + 1] == 0 and grid[x - 1][y + 1] == 0:
                    actual.append((x, y + 1, 'V'))
                    
                    # can rotate anti clkwise here
                    actual.append((x - 1, y + 1, 'H'))
                    
            return actual
        
        visited = set()
        q = deque()
        q.append((0, 1, 'H', 0))
        
        while q:
            x, y, state, dist = q.popleft()
            if (x, y, state) == (n - 1, n - 1, 'H'):
                return dist
            
            if (x, y, state) in visited:
                continue
                
            visited.add((x, y, state))
            
            for nx, ny, ndir in findNeighbors((x, y), state):
                q.append((nx, ny, ndir, dist + 1))
                
        return -1",Hard,50,1793,6.0,6,4.0,9.0,35.86,89.0,-2.487399999999999
800.0,minimum cost to move chips to the same position,"class Solution:
    def minCostToMoveChips(self, C: List[int]) -> int:
        return min(sum(c % 2 for c in C), len(C) - sum(c % 2 for c in C))
		
		
- Junaid Mansuri
(LeetCode ID)@hotmail.com",Easy,6,193,0.0,0,1.0,2.0,32.166666666666664,6.0,6.445
801.0,longest arithmetic subsequence of given difference,"class Solution:
    def longestSubsequence(self, A: List[int], k: int) -> int:
        D, C = {}, {}
        for a in A:
            if a not in D: D[a], C[a+k] = 1, a
            if a in C: C[a+k], D[C.pop(a)] = C[a], D[C[a]] + 1
        return max(D.values())
		
		
- Junaid Mansuri
(LeetCode ID)@hotmail.com",Medium,10,310,0.0,3,2.0,3.0,31.0,19.0,5.01
802.0,path with maximum gold,"class Solution:
    def getMaximumGold(self, G: List[List[int]]) -> int:
        M, N, V, m = len(G), len(G[0]), set(), [0]
        def dfs(i, j, t):
            V.add((i,j))
            for k,l in (i-1,j),(i,j+1),(i+1,j),(i,j-1):
                if 0 <= k < M and 0 <= l < N and G[k][l] and (k,l) not in V: dfs(k, l, t + G[k][l])
            m[0], _ = max(m[0], t), V.remove((i,j))
        for i,j in itertools.product(range(M),range(N)):
            if G[i][j]: dfs(i, j, G[i][j])
        return m[0]
		
		
- Junaid Mansuri
(LeetCode ID)@hotmail.com",Medium,14,551,0.0,4,2.0,4.0,39.35714285714285,46.0,1.4978571428571428
803.0,count vowels permutation,"class Solution:
    def countVowelPermutation(self, n: int) -> int:
        a, e, i, o, u, MOD = 1, 1, 1, 1, 1, 10**9+7
        for _ in range(n-1):
            a, e, i, o, u = e, (a+i)%MOD, (a+e+o+u)%MOD, (i+u)%MOD, a
        return sum([a, e, i, o, u])%MOD",Hard,5,258,0.0,1,2.0,1.0,51.6,30.0,2.176
804.0,split a string in balanced strings,"class Solution:
    def balancedStringSplit(self, s: str) -> int:
        stk = []
        ret = 0

        for ch in s:
            if not stk:             # begin
                ret += 1            # in balance
                stk.append(ch)
            elif ch == stk[-1]:     # continue
                stk.append(ch)
            else:                   # change direction
                stk.pop()
        return ret",Easy,13,422,4.0,2,4.0,3.0,32.46153846153846,15.0,5.378461538461539
806.0,dice roll simulation,"class Solution:
    def dieSimulator(self, n: int, R: List[int]) -> int:
        D, R, S, m = [[0]*7 for _ in range(n)], [0]+R, set(range(1,7)), 10**9 + 7
        def dfs(L, d):
            if L >= n: return 1 if L == n else 0
            c = 0
            if D[L][d]: return D[L][d]
            for i in S-{d}:
                for j in range(1,R[i]+1): c += dfs(L+j,i)
            D[L][d] = c
            return c
        return dfs(0,0) % m
		
		
- Junaid Mansuri",Hard,14,465,0.0,1,3.0,6.0,33.214285714285715,32.0,3.5707142857142857
807.0,maximum equal frequency,"class Solution:
    def maxEqualFreq(self, N: List[int]) -> int:
        L, C = len(N), collections.Counter(N)
        for i in range(L-1,-1,-1):
            S = set(C.values())
            if len(C.values()) == 1 or S == {1}: return i + 1
            elif len(S) == 2:
                if 1 in S and list(C.values()).count(1) == 1: return i + 1
                if list(C.values()).count(max(S)) == 1 and max(S) - min(S) == 1: return i + 1
            if C[N[i]] == 1: del C[N[i]]
            else: C[N[i]] -= 1
        return 0
		
		
- Junaid Mansuri",Hard,14,550,0.0,3,3.0,6.0,39.285714285714285,40.0,2.104285714285715
809.0,check if it is a straight line,"class Solution:
    def checkStraightLine(self, C: List[List[int]]) -> bool:
        if len(set(i[0] for i in C)) == 1: return True
        if len(set(i[0] for i in C)) < len(C): return False
        m, [x1, y1] = (C[1][1]-C[0][1])//(C[1][0]-C[0][0]), C.pop(0)
        for x,y in C:
            if (y-y1)/(x-x1) != m: return False
        return True
		
		
- Junaid Mansuri",Easy,10,373,0.0,1,2.0,6.0,37.3,19.0,4.563000000000001
810.0,remove sub folders from the filesystem,"class Solution:
    def removeSubfolders(self, folder: List[str]) -> List[str]:
        folder.sort(key=len, reverse=False)         # shorter ones in the front
        result = []
        
        while folder != []:
            curr = folder.pop(0)
            result.append(curr)
            tmp = copy.deepcopy(folder)
            for i in tmp:
                if (curr+""/"") in i:
                    folder.remove(i)
            # print(result)
        
        return result",Medium,14,479,2.0,3,3.0,3.0,34.214285714285715,15.0,5.140714285714287
811.0,replace the substring for balanced string,"class Solution:
    def balancedString(self, S: str) -> int:
        L, m, D, c, i, j = len(S), len(S), {k:v-len(S)//4 for k,v in collections.Counter(S).items() if v>len(S)//4}, {k:0 for k in 'QWER'}, -1, 0
        if not D: return 0
        for j, s in enumerate(S):
            while i < L - 1 and any(c[k] < D[k] for k in D): i += 1; c[S[i]] += 1
            if i == L - 1 and any(c[k] < D[k] for k in D): break
            m = min(m, i - j + 1); c[s] -= 1
        return m
		
		
- Junaid Mansuri",Medium,11,499,0.0,3,2.0,9.0,45.36363636363637,36.0,2.0172727272727267
812.0,maximum profit in job scheduling,"class Solution:
    def jobScheduling(self, startTime: List[int], endTime: List[int], profit: List[int]) -> int:
        start = min(startTime)
        end = max(endTime)
        n = len(startTime)
        newList = [[startTime[i]-start+1, endTime[i]-start+1, profit[i]] for i in range(n)]
        newList.sort(key = lambda x : x[1])
        n = len(newList)
        dp = [0]*(n + 1)
        for i in range(n):
            [starti, endi, costi] = newList[i]
            j = i-1
            while j >= 0 and newList[j][1] > starti:
                j-=1
            dp[i+1] = max(dp[j+1]+costi,dp[i+1], dp[i])

        return dp[-1]",Hard,16,630,0.0,2,3.0,3.0,39.375,32.0,2.95625
813.0,find positive integer solution for a given equation,"class Solution:
    def findSolution(self, customfunction: 'CustomFunction', z: int) -> List[List[int]]:
        result =[]
        for x in range(1,z+1):
            l,h=1,z
            while(l<=h):
                m=(l+h)//2
                if (customfunction.f(x,m)==z):
                    result.append([x,m])
                    break;
                elif (customfunction.f(x,m)<z):
                    l=m+1
                elif (customfunction.f(x,m)>z):
                    h=m-1
        return result",Medium,14,511,0.0,3,4.0,5.0,36.5,31.0,3.1950000000000003
814.0,circular permutation in binary representation,"class Solution:
    def circularPermutation(self, n: int, start: int) -> List[int]:
        # gray code generation! for every new ""bit"":
        # 1) preface reversed list with 1 == same as adding 2^(N-1)
        # 2) squish onto existing list

        # (N)  1   2    3   gray
        #      0  00  000   0
        #      1  01  001   1
        #         11  011   2
        #         10  010   3
        #             110   4
        #             111   5
        #             101   6
        #             100   7

        # then find start position (ambiguously NOT gray representation)
        # slice and dice the created list with ""start"" at index 0

        # O(2^N) time, O(2^N) space

        gc, bit = [0, 1], 1
        while bit < n:
            bit += 1

            next_vals = []
            for val in reversed(gc):
                next_vals.append( val + 2**(bit-1) )
            gc.extend(next_vals)

        ind = gc.index(start)
        return gc[ind:] + gc[:ind]",Medium,31,984,15.0,3,3.0,3.0,31.741935483870968,24.0,4.983225806451613
815.0,maximum length of a concatenated string with unique characters,"class Solution:
    def maxLength(self, arr: List[str]) -> int:
        ans = 0
        freq = [0]*26 
        
        def fn(i): 
            """"""Return max length of arr[i:] given freq.""""""
            if i == len(arr): return 0 
            ans = fn(i+1) # skipping arr[i]
            if len(set(arr[i])) == len(arr[i]): 
                if all(freq[ord(c)-97] == 0 for c in arr[i]): 
                    for c in arr[i]: freq[ord(c)-97] += 1
                    ans = max(ans, len(arr[i]) + fn(i+1))
                    for c in arr[i]: freq[ord(c)-97] -= 1 # backtracking 
            return ans 
        
        return fn(0)",Medium,16,630,2.0,2,3.0,6.0,39.375,28.0,3.43625
